hour_dt,predicted_kwh,tariff_price,actual_kwh,utilization,satisfaction
2018-11-24 09:00:00+00:00,2.125185185185185,0.23853073915814194,0.0,0.0,0.9541229566325677
2018-11-24 10:00:00+00:00,1.470814814814815,0.23821336203290577,0.0,0.0,0.9528534481316231
2018-11-24 11:00:00+00:00,1.6983703703703705,0.23832372908392746,0.0,0.0,0.9532949163357098
2018-11-24 12:00:00+00:00,0.8989629629629631,0.23793600733437473,0.0,0.0,0.9517440293374989
2018-11-24 13:00:00+00:00,5.639412139917696,0.24023517948555045,0.0,0.0,0.9609407179422018
2018-11-24 14:00:00+00:00,25.56638780709308,0.24989999094136228,0.0,0.0,0.9995999637654491
2018-11-24 15:00:00+00:00,21.712287438271606,0.2480307081149777,9.91,0.456423581724141,0.9921228324599108
2018-11-24 16:00:00+00:00,38.60240740740741,0.2562226097710146,15.01,0.388835852686217,0.9751095609159417
2018-11-24 17:00:00+00:00,32.99711111111111,0.2535039768604067,0.0,0.0,0.9859840925583732
2018-11-24 18:00:00+00:00,30.292271262224013,0.2521920985506077,15.368,0.5073241245916305,0.9912316057975692
2018-11-24 19:00:00+00:00,34.61572742554917,0.2542890243136494,39.493,1.0,0.9828439027454023
2018-11-24 20:00:00+00:00,31.648358635890954,0.25284981646039006,0.0,0.0,0.9886007341584397
2018-11-24 21:00:00+00:00,25.336444444444446,0.2497884657765489,7.895,0.31160646938095315,0.9991538631061956
2018-11-24 22:00:00+00:00,29.28054235806901,0.2517013984430565,25.15,0.8589321772951813,0.993194406227774
2018-11-24 23:00:00+00:00,34.832683581131974,0.2543942505342715,0.0,0.0,0.982422997862914
2018-11-25 00:00:00+00:00,22.332740740740743,0.24833163507377246,23.485,1.0,0.9933265402950898
2018-11-25 01:00:00+00:00,17.837323702597573,0.24615130631668633,28.048000000000002,1.0,0.9846052252667453
2018-11-25 02:00:00+00:00,14.193010100004347,0.2443837724749638,62.304,1.0,0.9775350898998552
2018-11-25 03:00:00+00:00,16.05813159874326,0.24528837776623166,6.063,0.37756571882089335,0.9811535110649267
2018-11-25 04:00:00+00:00,13.875267080401725,0.2442296634708103,6.072,0.4376131979885608,0.9769186538832412
2018-11-25 05:00:00+00:00,10.8154716801629,0.2427456276527016,0.0,0.0,0.9709825106108064
